,0
2978,1036
2979,1037
2980,1037
2981,1038
2982,1039
2983,1039
2984,1039
2985,1039
2986,1039
2987,1039
2988,1039
2989,1039
2990,1040
2991,1040
2992,1040
2993,1041
2994,1041
2995,1041
2996,1042
2997,1042
2998,1043
2999,1043
